Authors,DOI,DataSourceType,FeatureName,FeatureType,FeatureCategory,Imagery,ImageryDate,ImageryResolutionMeters,Latitude,Longitude,ThawType,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiation,Geo
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.30006983,-164.5887423,Abrupt,330,58.710938,60.29320371,-1.582266214,0,0.733017146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.58875697761076,66.30006802139532]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24983826,-164.5892628,Abrupt,60,31.265625,31.5341805,-0.268555501,0,0.733613256,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5892381114735,66.24983243206935]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.28457906,-164.5803369,Abrupt,330,54.359375,54.81901039,-0.45963539,0,0.733200985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5803223944424,66.28458052884784]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.35038352,-164.5875127,Abrupt,162,60.039062,61.70865264,-1.669590136,1,0.743034748,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.58751263407146,66.35038419382425]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27420182,-164.5841659,Abrupt,169,50.523438,51.95950046,-1.43606296,0,0.733324042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.58416506668004,66.27421107500132]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25756035,-164.5807277,Abrupt,180,34.15625,34.29571719,-0.139467192,0,0.733521546,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.58072744865643,66.2575640921497]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.28898707,-164.5828075,Abrupt,124,54.539062,55.7080816,-1.169019097,0,0.733148695,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5827905089821,66.28898609989018]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23171733,-164.5803432,Abrupt,321,33.351562,33.74858999,-0.397027493,1,0.721896414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.58036107739807,66.2317244942496]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24825322,-164.5645344,Abrupt,90,38.09375,38.98489043,-0.891140429,1,0.741680931,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5645424911498,66.24825457564586]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22459935,-164.5734597,Abrupt,240,34.460938,34.63416465,-0.173227149,0,0.733912568,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.57345653201648,66.22459081305767]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32617874,-164.5733677,Abrupt,105,56.992188,57.02984893,-0.037661427,0,0.732707107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.57333982619164,66.32617695416889]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.30784443,-164.5737049,Abrupt,214,67.671875,68.78420561,-1.112330614,0,0.732924825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.57370567652768,66.30784386949195]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3690011,-164.5676095,Abrupt,180,35.710938,35.71078977,1.48E-04,0,0.732198283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.56759855116658,66.36899818863306]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26845979,-164.5668726,Abrupt,180,40.117188,40.29414983,-0.176962328,0,0.733392347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5668547395875,66.26845446960091]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33336846,-164.5677691,Abrupt,330,58.507812,58.77877196,-0.270959456,0,0.732621655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.56778537025033,66.3333707462583]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23042896,-164.570568,Abrupt,330,33.992188,34.15177633,-0.15958883,0,0.733843392,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.57056076510574,66.23042562702345]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.35525762,-164.5654023,Abrupt,315,53.484375,53.57752583,-0.093150829,2,0.708160139,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.56538921380996,66.35526287158241]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.38250542,-164.5644325,Abrupt,261,50.296875,53.02022706,-2.723352065,1,0.725195225,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5644585620491,66.38250550661121]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33914318,-164.5600772,Abrupt,180,61.820312,61.82156536,-0.001252859,0,0.73255309,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.56006736694158,66.33914220809244]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.37007378,-164.5503685,Abrupt,194,28.960938,29.69555369,-0.734616188,3,0.750345388,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.55037679483718,66.37006578638021]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32785275,-164.5457877,Abrupt,180,58.609375,58.61126625,-0.001891252,0,0.732687227,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.54580777719463,66.32785065367659]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.39256327,-164.4854535,Abrupt,180,25.445312,25.4428019,0.002510598,0,0.73191801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.48543640654538,66.39257050701588]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.2308506,-164.5487919,Abrupt,21,33.953125,34.06668267,-0.113557666,1,0.728618843,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.54879870005178,66.23084533818691]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.38450282,-164.542381,Abrupt,15,29.546875,29.79962859,-0.252753588,0,0.732013902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.54240138234334,66.38450664832749]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24120419,-164.5441408,Abrupt,309,33.78125,35.12729869,-1.346048687,3,0.697455765,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.54414131702214,66.2412133052653]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26925627,-164.5414068,Abrupt,297,50.632812,51.06018804,-0.427375542,0,0.733382795,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.54140544082006,66.26925952707262]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.35239363,-164.5394791,Abrupt,312,53.265625,55.8402236,-2.574598598,0,0.732395536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5394879282239,66.3524019578739]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.36190631,-164.5364496,Abrupt,150,36.921875,37.19992912,-0.278054117,0,0.732282581,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.53646852748065,66.36190627444485]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27528759,-164.536859,Abrupt,330,69.125,70.44704064,-1.322040639,0,0.733311266,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.53684703847333,66.27528772923198]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.38678347,-164.5315065,Abrupt,271,45.15625,46.13279357,-0.976543573,1,0.723544068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.53149652424494,66.38678082974825]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22841231,-164.5324651,Abrupt,330,36.765625,36.83168469,-0.066059692,0,0.733867263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.53246783810806,66.22841224642102]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26924426,-164.5316385,Abrupt,132,58.179688,59.90178219,-1.722094689,0,0.733382913,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.53163943246662,66.2692496126527]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3162774,-164.5280876,Abrupt,40,81.171875,82.61359986,-1.441724861,1,0.731364712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.52807329722904,66.31627381161307]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3227763,-164.5262484,Abrupt,214,74.78125,75.10832777,-0.327077769,1,0.735210453,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.52624671225573,66.32277703679507]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.3900033,-164.5231842,Abrupt,120,35.179688,35.19194342,-0.012255919,1,0.74323751,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5232058593863,66.39000771977766]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22748959,-164.51956,Abrupt,180,38.265625,38.26847089,-0.002845885,0,0.733878175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.51957631390715,66.22749179920328]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24987884,-164.5203159,Abrupt,330,34.695312,34.88458417,-0.189271672,0,0.733612786,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.52031693081912,66.24987203348098]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.23915426,-164.5200331,Abrupt,277,33.929688,34.84948778,-0.919800279,1,0.724481165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.5200453788646,66.23914753363772]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24443804,-164.5152053,Abrupt,150,35.507812,35.66763918,-0.15982668,0,0.733677181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.51521681324698,66.24444248501243]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32641511,-164.5085512,Abrupt,180,81.265625,81.3125415,-0.046916503,0,0.732704215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.50853919676297,66.32642042373473]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.31976559,-164.5047566,Abrupt,60,87.49219,87.51876054,-0.02657304,0,0.732783181,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.50474922735194,66.31977175077127]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24192885,-164.5020111,Abrupt,34,39.046875,38.97339834,0.073476661,2,0.728119563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.50199610024106,66.2419251069122]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25733056,-164.5006637,Abrupt,180,41.828125,41.90107041,-0.072945415,0,0.733524318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.50065140883578,66.2573304408991]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32618402,-164.4912102,Abrupt,286,80.96875,81.11603001,-0.147280014,0,0.732706944,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.49120222931077,66.32619066950606]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26373906,-164.488466,Abrupt,195,45.265625,46.50886203,-1.243237028,0,0.73344832,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.48843750536383,66.263736722739]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.2397171,-164.4857122,Abrupt,331,41.648438,41.67811012,-0.02967262,0,0.733733243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.48573057691493,66.23971511058667]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.30303479,-164.4851937,Abrupt,62,129.75,135.1164399,-5.366439872,7,0.749644962,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4852043563468,66.30303231784896]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22183332,-164.4846083,Abrupt,180,31.1875,31.18727178,2.28E-04,0,0.733945364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.484608713913,66.2218243227423]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.22786721,-164.4843289,Abrupt,180,35.828125,35.83190124,-0.003776235,0,0.733873656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4843120122886,66.22787296182577]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27402255,-164.486691,Abrupt,46,72.140625,72.57360397,-0.432978974,1,0.733106943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.48670885726094,66.27401924503069]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.35800928,-164.4715313,Abrupt,331,75.97656,76.60529716,-0.628734665,0,0.732328911,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.47153924268616,66.35800811613773]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24237794,-164.4765178,Abrupt,317,44.054688,46.22341171,-2.168724206,0,0.733701562,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.47651227524653,66.24238667544968]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.26981544,-164.473624,Abrupt,297,65.97656,66.39741553,-0.420853028,0,0.733376213,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.47363590165142,66.26981426233311]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25510181,-164.4751768,Abrupt,286,38.5625,39.12175116,-0.559251162,0,0.73355074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4751656096491,66.25510299188728]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32449305,-164.4676327,Abrupt,180,75.0625,75.06840354,-0.005903541,0,0.732727221,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.46764082357117,66.32448344011165]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.24455347,-164.4691105,Abrupt,331,44.15625,44.23661162,-0.080361615,0,0.733675783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.46911713920264,66.24456038190439]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33492821,-164.4611672,Abrupt,180,55.257812,55.26024432,-0.002431822,0,0.732603158,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.46116069992374,66.33492776195297]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.42191391,-164.4585252,Abrupt,161,38.039062,38.23604659,-0.196984089,3,0.7630399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4585369769477,66.42190540924177]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.25038581,-164.4652328,Abrupt,274,34.9375,38.13804829,-3.200548294,0,0.73360665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.46522819101196,66.2503893788067]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27418855,-164.4652499,Abrupt,312,62.296875,63.47328017,-1.176405174,0,0.733324401,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4652671309544,66.27418082595554]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.42828661,-164.4569517,Abrupt,16,40.1875,40.18878767,-0.001287666,0,0.731493126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.45696385084094,66.42828543007543]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.27035515,-164.4593424,Abrupt,196,58.226562,58.02407167,0.202490832,1,0.739283389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.45935310967627,66.27035968578662]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.36183755,-164.4556306,Abrupt,16,64.1875,64.60956002,-0.422060017,0,0.732283394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.45563853142062,66.36183789079966]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.38506159,-164.4545939,Abrupt,31,81.828125,76.01947523,5.808649772,21,0.618057957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.45460626817612,66.38506512109076]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.32953413,-164.6947894,Abrupt,274,42.304688,43.63662585,-1.331938355,1,0.723801147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.6947669939404,66.32953433660663]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.43345806,-164.4486091,Abrupt,151,33.921875,34.84635339,-0.924478392,0,0.731431618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.44859511203694,66.43345369155321]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.42185459,-164.4495298,Abrupt,275,43.78125,44.23960289,-0.458352889,22,0.4870797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.44951345076697,66.42184969989465]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.40068799,-164.4418101,Abrupt,180,25.25,25.25,0,0,0.731821503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4417843427422,66.40068476299645]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.36170435,-164.4457154,Abrupt,180,64.3125,64.31113871,0.001361286,0,0.732284969,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.44571979918848,66.36170537093356]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33556637,-164.451176,Abrupt,252,55.507812,55.7430576,-0.235245097,2,0.721930054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.45117260177278,66.33556674902569]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.34756561,-164.4474671,Abrupt,292,63.179688,65.48071877,-2.301031269,1,0.721531015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.44748478982606,66.34757240272445]}"
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,Thermokarst lake,Thermokarst lake,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,66.33786116,-164.4427261,Abrupt,304,53.757812,53.58684544,0.170967062,1,0.720859656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-164.4427319299604,66.33784757650028]}"
